Date,Q_FLAG,LATITUDE,LONGITUDE,DEPTH,VCAR,VTPK,VWH$,VCMX,VTP$,WDIR,WSPD,GSPD,WDIR2,WSPD2,GSPD2,ATMS,ATMS2,DRYT,SSTP
01/08/2016,1.375,49.91,124.99,14,0.062916667,8.635,0.075,0.120833333,6.25,220.3333333,1.6,2.441666667,223.4166667,1.754166667,2.5625,1017.820833,1017.808333,2.541666667,6.3
01/08/2017,2.5,49.91,124.99,14,0.299583333,17.49208333,0.2625,0.554166667,3.883333333,171.4166667,3.425,4.604166667,186.4166667,3.6125,4.870833333,1009.166667,1009.1625,3.308333333,7.358333333
01/08/2018,2.565217391,49.91,124.99,14,1.216521739,17.36434783,1.147826087,2.326086957,4.92173913,121.2608696,8.108695652,9.986956522,143.3043478,8.691304348,10.72608696,1008.786957,1008.769565,7.473913043,7.791304348
01/08/2019,3,49.91,124.99,14,0.2525,26.89541667,0.195833333,0.6375,2.483333333,115.7916667,3.2875,4.25,140.4166667,3.591666667,4.645833333,1020.183333,1020.158333,3.416666667,7.3375
01/08/2020,4,49.91,124.99,14,0.6795,28.44,0.59,1.365,3.54,305.65,8.115,10.085,0,0,0,1006.73,1006.725,5.735,8.695
01/08/2021,0,49.91,124.99,14,10000,10000,0.516666667,1.425,3.641666667,122.4166667,5.825,7.241666667,0,0,0,1018.35,1018.345833,7.516666667,-51.3
01/08/2022,0,49.91,124.99,14,10000,10000,0.286956522,0.72173913,2.669565217,218.0869565,4.27826087,5.682608696,0,0,0,1016.526087,1016.5,1.786956522,-51.3
01/09/2005,1,49.91,124.99,14,0.31,2.8,0.3125,0.5625,2.870833333,296.75,6.220833333,7.729166667,292.625,6.3,7.825,1009.45,1009.445833,1.6625,6.595833333
01/09/2006,1,49.91,124.99,14,1.298333333,5.3425,1.3125,2.7125,5.2875,169.9583333,9.6625,12.20833333,165.125,9.625,12.225,1009.658333,1009.375,8.145833333,8.570833333
01/09/2007,1,49.91,124.99,14,1.486521739,5.499565217,1.595652174,3.152173913,5.539130435,147.173913,12.33043478,15.30869565,143.7391304,12.9,16.12173913,1010.752174,1010.834783,7.92173913,7.852173913
01/09/2008,1,49.91,124.99,14,0.534347826,3.61173913,0.526086957,1.273913043,3.62173913,181.3478261,5.843478261,7.304347826,185.9130435,6.091304348,7.717391304,1009.847826,1009.808696,4.982608696,7.117391304
01/09/2009,1,49.91,124.99,14,0.735833333,3.74375,0.741666667,1.579166667,3.7125,208.3333333,7.979166667,9.858333333,195.2916667,8.358333333,10.4625,1029.395833,1029.441667,4.895833333,6.858333333
01/09/2010,1,49.91,124.99,14,1.425217391,5.405217391,1.434782609,2.713043478,5.443478261,151.2608696,10.77391304,13.2826087,137.0434783,11.27391304,14.05652174,1014.247826,1014.304348,8.265217391,7.126086957
01/09/2011,1,49.91,124.99,14,0.2775,2.74,0.270833333,1.2,2.8375,309.0833333,6.754166667,8.1125,303.0833333,6.891666667,8.55,1020.6375,1020.5125,3.158333333,6.975
01/09/2012,1,49.91,124.99,14,0.94625,4.428333333,0.941666667,2.604166667,4.470833333,189.3333333,9.520833333,11.87083333,188.0416667,9.775,12.40416667,1020.183333,1020.041667,-51.3,7.804166667
01/09/2013,1.75,49.91,124.99,14,0.730833333,13.57916667,0.7,1.283333333,4.020833333,177,5.708333333,7.145833333,175.9166667,5.920833333,7.495833333,1002.258333,1002.254167,6.316666667,7.1
01/09/2014,2.956521739,49.91,124.99,14,0.897391304,22.39086957,0.77826087,2.060869565,3.87826087,169.2608696,8.430434783,10.32608696,200.3478261,8.752173913,10.8,1006.126087,1006.126087,6.82173913,7.395652174
01/09/2015,2.636363636,49.91,124.99,14,0.051363636,8.443636364,0.004545455,0.095454545,5.031818182,220.7272727,0.540909091,1.222727273,0,0,0,1020.1,1020.090909,3.95,6.781818182
01/09/2016,1.5,49.91,124.99,14,0.069166667,8.45625,0.083333333,0.133333333,5.466666667,178.9166667,1.845833333,2.404166667,182.5,2.008333333,2.5875,1018.9625,1018.954167,4.529166667,6.295833333
01/09/2017,3.375,49.91,124.99,14,0.373333333,23.27625,0.325,0.775,3.608333333,246.9583333,3.904166667,4.9125,247.875,4.108333333,5.183333333,999.125,999.1166667,2.879166667,7.133333333
01/09/2018,3.25,49.91,124.99,14,0.342083333,28.32166667,0.291666667,0.670833333,2.95,215.5,4.525,5.591666667,223.5,4.908333333,6.075,1002.0625,1002.041667,6.15,7.733333333
01/09/2019,1.954545455,49.91,124.99,14,0.59,15.42681818,0.540909091,1.2,3.986363636,152.8181818,4.7,6.027272727,128.0909091,5.095454545,6.504545455,1005.209091,1005.177273,4.727272727,7.177272727
01/09/2020,3.25,49.91,124.99,14,0.266666667,28.44,0.2125,0.683333333,2.45,291.7916667,4.4875,5.775,0,0,0,1017.966667,1017.966667,4.3,8.2375
01/09/2021,0,49.91,124.99,14,10000,10000,0.4125,1.15,2.904166667,118.6666667,5.654166667,6.808333333,0,0,0,1027.175,1027.175,6.216666667,-51.3
01/09/2022,0,49.91,124.99,14,10000,10000,0.865217391,1.926086957,4.717391304,108.3478261,7.082608696,8.430434783,0,0,0,1025.130435,1025.130435,5.1,-51.3
01/10/2005,1.125,49.91,124.99,14,0.162916667,2.5025,0.158333333,0.441666667,2.383333333,309.3333333,4.433333333,5.641666667,304.625,4.520833333,5.766666667,1018.795833,1018.775,0.6875,6.2625
01/10/2006,1.125,49.91,124.99,14,0.339166667,3.19875,0.341666667,0.666666667,3.208333333,178,5.245833333,6.445833333,172.3333333,5.158333333,6.391666667,1001.408333,1001.133333,6.725,8.316666667
01/10/2007,1.75,49.91,124.99,14,0.2425,4.310416667,0.479166667,1.066666667,3.079166667,289.0833333,7.4875,9.45,292.1666667,7.816666667,9.991666667,1010.570833,1010.658333,2.316666667,7.491666667
01/10/2008,1,49.91,124.99,14,1.20875,5.360416667,1.2125,2.520833333,5.341666667,124.125,9.108333333,11.5375,128.0416667,9.541666667,12.1875,1002.708333,1002.679167,5.091666667,7.2
01/10/2009,1,49.91,124.99,14,1.584166667,5.794583333,1.591666667,3.354166667,5.7125,126.2916667,11.35,13.5625,114,11.75416667,14.20416667,1028.758333,1028.804167,5.541666667,7.091666667
01/10/2010,1,49.91,124.99,14,0.85625,4.18125,0.854166667,1.708333333,4.166666667,149.6666667,8.4125,10.24583333,134.375,8.829166667,10.87083333,1016.195833,1016.245833,8.8375,7.441666667
01/10/2011,1,49.91,124.99,14,0.1925,2.630833333,0.195833333,0.929166667,2.7375,269.4583333,4.070833333,5.275,264.375,4.1125,5.5625,1027.6125,1027.491667,0.358333333,6.658333333
01/10/2012,1,49.91,124.99,14,0.464583333,3.260833333,0.475,2.070833333,3.2875,320.2083333,8.791666667,10.57916667,311.625,9.145833333,11.16666667,1029.7625,1029.608333,-51.3,7.391666667
01/10/2013,3.608695652,49.91,124.99,14,0.426956522,28.31652174,0.356521739,0.886956522,2.8,321.173913,6.986956522,8.291304348,318.3478261,7.152173913,8.665217391,1015.36087,1015.36087,4.604347826,7
01/10/2014,2.75,49.91,124.99,14,0.658333333,20.47333333,0.6,1.3375,3.7375,147.9166667,5.670833333,7.0625,191.375,5.908333333,7.429166667,1009.025,1009.029167,6.754166667,7.775
01/10/2015,2.75,49.91,124.99,14,0.051666667,7.771666667,0.008333333,0.104166667,6.520833333,281.5,1.470833333,1.895833333,0,0,0,1017.170833,1017.1625,5.970833333,6.916666667
01/10/2016,3,49.91,124.99,14,0.122083333,19.76291667,0.1125,0.2625,3.416666667,100.6666667,2.325,3,104.125,2.4875,3.2125,1024.2875,1024.283333,4.475,6.570833333
01/10/2017,4,49.91,124.99,14,0.581428571,28.3047619,0.438095238,1.361904762,2.980952381,316.6666667,7.138095238,8.6,317.6190476,7.438095238,9.014285714,1006.619048,1006.609524,1.938095238,7.171428571
01/10/2018,1,49.91,124.99,14,0.072916667,20.45666667,0.1,0.1,3.191666667,250.8333333,1.941666667,2.441666667,244.2083333,2.204166667,2.7375,1010.558333,1010.525,5.891666667,7.129166667
01/10/2019,3.052631579,49.91,124.99,14,1.424736842,21.2,1.305263158,2.673684211,4.831578947,113.1052632,9.121052632,11.45789474,136.8421053,9.652631579,12.22631579,1010.015789,1009.989474,9.357894737,8.384210526
01/10/2020,2.1,49.91,124.99,14,1.365,15.704,1.255,2.97,4.63,132.2,10.24,12.965,0,0,0,1011.64,1011.635,4.63,8.5
01/10/2021,0,49.91,124.99,14,10000,10000,1.173913043,2.508695652,4.882608696,125.5217391,10.56956522,12.90869565,0,0,0,1018.769565,1018.765217,6.791304348,-51.3
01/10/2022,0,49.91,124.99,14,10000,10000,0.716666667,1.525,4.066666667,126,7.258333333,9.045833333,0,0,0,1023.1625,1023.154167,6.1875,-51.3
01/11/2005,1.5,49.91,124.99,14,0.150833333,3.304583333,0.1625,0.3125,2.970833333,252.625,3.9375,5.129166667,247.9166667,3.970833333,5.208333333,1013.229167,1013.191667,1.925,6.1125
01/11/2006,1,49.91,124.99,14,0.332916667,3.70625,0.325,0.583333333,3.7125,137.5416667,3.958333333,5.025,131.625,3.833333333,4.945833333,999.0583333,998.7708333,6.245833333,8.191666667
01/11/2007,1.25,49.91,124.99,14,0.29125,3.784166667,0.591666667,1.15,3.366666667,311.9166667,8.645833333,10.77916667,314.0416667,9.05,11.4,1023.970833,1024.058333,-0.1625,7.0375
01/11/2008,1,49.91,124.99,14,0.539545455,3.850909091,0.540909091,1.222727273,3.95,147.6363636,5.05,6.445454545,152.1818182,5.377272727,6.881818182,1008.540909,1008.490909,6.872727273,7.477272727
01/11/2009,1.375,49.91,124.99,14,0.584166667,3.921666667,0.583333333,1.033333333,3.916666667,148.3333333,3.920833333,4.795833333,150.5416667,4.2375,5.170833333,1034.308333,1034.358333,5.120833333,7.054166667
01/11/2010,1,49.91,124.99,14,1.666363636,5.700454545,1.672727273,3.4,5.609090909,142.6818182,11.3,14.13181818,128.5,11.8,14.99545455,1003.704545,1003.763636,9.25,7.759090909
01/11/2011,1,49.91,124.99,14,0.24,3.15375,0.241666667,0.795833333,3.1375,178.875,3.55,4.995833333,176,3.608333333,5.170833333,1024.525,1024.4125,1.579166667,6.566666667
01/11/2012,1.25,49.91,124.99,14,0.1125,2.305,0.116666667,0.666666667,2.3125,327.7916667,3.379166667,4.358333333,319.2916667,3.425,4.604166667,1035.1,1034.954167,-51.3,7.0375
01/11/2013,3.347826087,49.91,124.99,14,0.349565217,26.21608696,0.291304348,0.734782609,2.991304348,317,5.465217391,6.908695652,313.9130435,5.613043478,7.226086957,1024.056522,1024.056522,2.447826087,6.817391304
01/11/2014,2.571428571,49.91,124.99,14,1.37047619,17.71761905,1.261904762,2.728571429,5.095238095,178.0952381,10.36666667,12.99047619,148.952381,10.75714286,13.61428571,991.2333333,991.2333333,7.457142857,7.861904762
01/11/2015,1.75,49.91,124.99,14,0.05625,9.602916667,0.033333333,0.1375,6.266666667,280.4166667,1.779166667,2.245833333,0,0,0,1019.745833,1019.745833,6.129166667,7.091666667
01/11/2016,3.25,49.91,124.99,14,0.330416667,22.38375,0.291666667,0.725,3.229166667,115.1666667,3.979166667,5.095833333,120.125,4.141666667,5.295833333,1020.095833,1020.0875,4.85,6.7125
01/11/2017,3.727272727,49.91,124.99,14,0.542272727,25.94318182,0.418181818,1.259090909,3.027272727,273.6818182,6.004545455,7.422727273,277.8636364,6.277272727,7.804545455,1009.086364,1009.077273,1.245454545,6.804545455
01/11/2018,3.5,49.91,124.99,14,0.2675,27.76416667,0.2125,0.691666667,2.720833333,150.9583333,3.704166667,4.579166667,185.6666667,4.0125,4.966666667,1012.470833,1012.454167,5.5,7.6875
01/11/2019,3.375,49.91,124.99,14,1.040833333,24.95791667,0.929166667,2.095833333,4.458333333,121.9166667,7.3,8.908333333,145.7916667,7.766666667,9.4875,1014.920833,1014.9,9.208333333,8.358333333
01/11/2020,3.052631579,49.91,124.99,14,0.990526316,22.47631579,0.9,2.005263158,4.568421053,250.3684211,9.047368421,11.02105263,0,0,0,1002.926316,1002.910526,5.689473684,8.610526316
01/11/2021,0,49.91,124.99,14,10000,10000,1.572222222,3.427777778,5.311111111,128.8333333,11.19444444,14.22222222,0,0,0,1013.366667,1013.366667,8.866666667,-51.3
01/11/2022,0,49.91,124.99,14,10000,10000,1.395833333,3.154166667,5.266666667,132.0833333,9.729166667,12.05833333,0,0,0,1017.370833,1017.358333,8.079166667,-51.3
01/12/2005,1,49.91,124.99,14,0.552916667,4.03,0.55,0.9625,4.008333333,281.125,7.2,9.216666667,276.5833333,7.333333333,9.420833333,1013.5875,1013.558333,3.891666667,7.0875
01/12/2006,1,49.91,124.99,14,0.545652174,3.456086957,0.534782609,1.073913043,3.526086957,166.6086957,6.160869565,7.82173913,161.1304348,6.008695652,7.726086957,1010.004348,1009.726087,7.160869565,8.1
01/12/2007,3.875,49.91,124.99,14,0.0275,5.297916667,0.1625,0.395833333,2.3875,298.5416667,3.695833333,4.895833333,302.7083333,3.920833333,5.25,1034.170833,1034.241667,-0.3375,6.529166667
01/12/2008,1,49.91,124.99,14,1.052173913,4.439130435,1.060869565,2.32173913,4.439130435,115.1304348,9.82173913,12.07391304,119.2608696,10.24782609,12.7826087,1013.634783,1013.595652,7.560869565,7.443478261
01/12/2009,3.25,49.91,124.99,14,0.047916667,3.662916667,0.025,0.133333333,2.979166667,188.5416667,1.158333333,1.6625,192.25,1.475,1.995833333,1038.345833,1038.366667,5.566666667,6.958333333
01/12/2010,1,49.91,124.99,14,1.292083333,4.876666667,1.304166667,2.845833333,4.833333333,143.8333333,9.604166667,11.92083333,129,10.0625,12.6375,998.6666667,998.7375,9.704166667,7.870833333
01/12/2011,1,49.91,124.99,14,1.261111111,5.451111111,1.266666667,3.055555556,5.261111111,180.6111111,10.49444444,13.24444444,169.1111111,9.911111111,12.90555556,1006.588889,1006.45,4.494444444,7.205555556
01/12/2012,1.545454545,49.91,124.99,14,0.068181818,2.567272727,0.081818182,0.213636364,2.568181818,264.6818182,1.881818182,2.836363636,258.8181818,2.05,3.022727273,1029.527273,1029.395455,-51.3,6.790909091
01/12/2013,1.75,49.91,124.99,14,0.090416667,22.33458333,0.075,0.166666667,2.766666667,268.2083333,2.6125,3.6375,281.9583333,2.708333333,3.8,1028.429167,1028.429167,1.9,6.6625
01/12/2014,3.217391304,49.91,124.99,14,0.603478261,22.47304348,0.52173913,1.173913043,3.365217391,179,6.926086957,8.573913043,162.3913043,7.191304348,9.004347826,1008.726087,1008.726087,6.326086957,7.808695652
01/12/2015,1.875,49.91,124.99,14,0.059166667,7.439583333,0.05,0.116666667,6.229166667,277.6666667,1.8625,2.291666667,0,0,0,1026.341667,1026.3375,6.4625,6.970833333
01/12/2016,2.375,49.91,124.99,14,0.98125,15.72041667,0.929166667,1.708333333,4.75,154.7083333,5.6,7.083333333,159.2916667,5.783333333,7.275,1014.166667,1014.1625,6.25,7.291666667
01/12/2017,2.875,49.91,124.99,14,0.177916667,22.70916667,0.15,0.429166667,3.091666667,237.6666667,3.454166667,4.375,239.7083333,3.708333333,4.683333333,1021.320833,1021.320833,1.120833333,6.683333333
01/12/2018,1.75,49.91,124.99,14,0.131666667,28.20333333,0.108333333,0.370833333,2.120833333,307.9166667,3.066666667,3.9375,256.5,3.325,4.279166667,1019.783333,1019.770833,3.5,7.4875
01/12/2019,1.375,49.91,124.99,14,0.091666667,13.43583333,0.108333333,0.125,2.770833333,164.5416667,1.420833333,1.904166667,187.2916667,1.675,2.158333333,1014.954167,1014.933333,7.6125,8.025
01/12/2020,2.588235294,49.91,124.99,14,0.928823529,21.74176471,0.835294118,1.982352941,4.194117647,174.5294118,7.588235294,9.411764706,0,0,0,1002.641176,1002.635294,3.935294118,8.452941176
01/12/2021,0,49.91,124.99,14,10000,10000,0.943478261,2.004347826,4.669565217,137.7826087,6.847826087,8.604347826,0,0,0,1002.413043,1002.4,8.652173913,-51.3
01/12/2022,0,49.91,124.99,14,10000,10000,0.85,1.825,3.729166667,126.5,4.4,5.454166667,0,0,0,1015.908333,1015.9,7.570833333,-51.3
01/13/2005,1,49.91,124.99,14,0.412083333,3.196666667,0.4125,0.7875,3.183333333,317.2916667,7.4375,9.729166667,311.5833333,7.575,9.929166667,1026.6375,1026.6125,0.9,7.079166667
01/13/2006,1,49.91,124.99,14,1.33625,5.464583333,1.341666667,2.404166667,5.358333333,130.4583333,11.0125,13.42916667,125.3333333,11.05416667,13.54166667,1000.016667,999.7416667,8.379166667,8.325
01/13/2007,3.428571429,49.91,124.99,14,0.033333333,4.042380952,0.1,0.171428571,2.938095238,217.6666667,1.404761905,2.452380952,219.2380952,1.595238095,2.695238095,1032.395238,1032.461905,1.114285714,6.347619048
01/13/2008,1,49.91,124.99,14,0.625,3.672083333,0.620833333,1.541666667,3.683333333,149.7916667,6.583333333,8.1125,153.625,6.9125,8.65,1024.375,1024.329167,7.375,7.3875
01/13/2009,2.75,49.91,124.99,14,0.049166667,2.4325,0.041666667,0.1125,2.466666667,261.0833333,2.0375,2.525,276.7083333,2.325,2.8875,1036.325,1036.375,5.783333333,7.175
01/13/2010,1,49.91,124.99,14,0.403333333,3.623333333,0.408333333,0.7375,3.679166667,148.0416667,4.583333333,5.625,146.4583333,4.866666667,6.025,1006.279167,1006.345833,8.5625,7.9875
01/13/2011,1,49.91,124.99,14,0.14375,2.815,0.158333333,0.554166667,2.791666667,281.6666667,3.095833333,3.979166667,274.2083333,3.166666667,4.275,1011.654167,1011.525,3.8,7.1125
01/13/2012,2.227272727,49.91,124.99,14,0.053181818,2.964090909,0.059090909,0.177272727,2.995454545,225.6363636,2.090909091,3.018181818,253.9545455,2.286363636,3.263636364,1026.704545,1026.563636,-51.3,6.686363636
01/13/2013,1.5,49.91,124.99,14,0.06625,16.73083333,0.075,0.091666667,2.875,144.4583333,2.120833333,3.191666667,143.0416667,2.1875,3.333333333,1031.225,1031.229167,1.808333333,6.491666667
01/13/2014,2.625,49.91,124.99,14,0.210416667,20.13916667,0.1875,0.404166667,2.945833333,164.6666667,2.895833333,3.641666667,234.9583333,3.033333333,3.879166667,1023.9,1023.9,6.308333333,7.766666667
01/13/2015,3,49.91,124.99,14,0.078333333,12.92416667,0.045833333,0.1625,5.866666667,96.70833333,1.379166667,1.95,0,0,0,1031.6875,1031.679167,5.525,6.958333333
01/13/2016,2.125,49.91,124.99,14,0.3975,13.79791667,0.383333333,0.7375,4.608333333,226.4166667,3.558333333,4.420833333,231.625,3.720833333,4.670833333,1003.8625,1003.854167,6.158333333,7.5
01/13/2017,2,49.91,124.99,14,0.1325,24.525,0.116666667,0.275,2.7375,243.4166667,2.2875,3.304166667,245.8333333,2.491666667,3.5375,1029.820833,1029.816667,2.054166667,6.566666667
01/13/2018,1.5,49.91,124.99,14,0.21,14.075,0.204166667,0.375,3.391666667,88.16666667,3.15,3.775,112.0833333,3.445833333,4.120833333,1028.820833,1028.8,5.825,7.2
01/13/2019,1,49.91,124.99,14,0.075416667,15.27375,0.1,0.070833333,2.508333333,253.25,2.116666667,2.545833333,245.2916667,2.3625,2.816666667,1021.175,1021.141667,8.020833333,8.070833333
01/13/2020,4,49.91,124.99,14,0.620666667,28.06133333,0.506666667,1.326666667,3.013333333,322.9333333,7.973333333,10.32,0,0,0,1011.053333,1011.04,-2.96,7.833333333
01/13/2021,0,49.91,124.99,14,10000,10000,0.204166667,0.7,2.620833333,227.0416667,3.941666667,5.033333333,0,0,0,1010.579167,1010.570833,6.741666667,-51.3
01/13/2022,0,49.91,124.99,14,10000,10000,0.456521739,1.008695652,3.404347826,171.5217391,3.908695652,4.769565217,0,0,0,1018.765217,1018.756522,7.817391304,-51.3
01/14/2005,1,49.91,124.99,14,0.150833333,2.565,0.154166667,0.333333333,2.329166667,285.8333333,4.225,5.608333333,295.7916667,4.3,5.741666667,1032.816667,1032.795833,-0.5375,6.583333333
01/14/2006,1.125,49.91,124.99,14,0.47375,3.6925,0.483333333,0.816666667,3.675,214.2083333,4.429166667,5.5125,223.5,4.3,5.4375,1004.754167,1004.466667,7.3875,8.15
01/14/2007,3.875,49.91,124.99,14,0.02625,4.046666667,0.108333333,0.266666667,2.4625,106.2916667,2.3375,3.504166667,104.3333333,2.583333333,3.7875,1034.7875,1034.858333,2.2125,6.408333333
01/14/2008,1,49.91,124.99,14,1.45,5.301764706,1.447058824,3.5,5.294117647,146.3529412,11.80588235,14.72352941,150.0588235,12.29411765,15.57647059,1016.241176,1016.205882,7.111764706,7.458823529
01/14/2009,1.5,49.91,124.99,14,0.108333333,2.305416667,0.108333333,0.375,2.2625,245.2083333,3.558333333,4.575,261.0416667,3.854166667,4.983333333,1034.0625,1034.1125,3.991666667,7.120833333
01/14/2010,1.52173913,49.91,124.99,14,0.91173913,4.245217391,0.908695652,2.086956522,4.12173913,143,9.060869565,11.13913043,127.6086957,9.495652174,11.80869565,1014.452174,1014.504348,8.430434783,7.969565217
01/14/2011,1.5,49.91,124.99,14,0.415416667,3.68125,0.404166667,1.929166667,3.483333333,234.2916667,5.920833333,7.3,229.625,6.195833333,7.7125,1013.391667,1013.2625,5.183333333,7.095833333
01/14/2012,1.25,49.91,124.99,14,0.343333333,3.357083333,0.3375,1.166666667,3.2375,215.375,5.170833333,6.7,225.375,5.304166667,7.041666667,1013.591667,1013.445833,-51.3,6.8625
01/14/2013,3,49.91,124.99,14,0.17125,26.86166667,0.15,0.375,2.366666667,92.75,2.933333333,3.945833333,92.58333333,2.979166667,4.095833333,1032.145833,1032.145833,2.3625,6.645833333
01/14/2014,2.625,49.91,124.99,14,0.057916667,11.47958333,0.045833333,0.058333333,2.691666667,179.5416667,2.008333333,2.4875,159.7083333,2.095833333,2.633333333,1035.683333,1035.683333,7.329166667,7.604166667
01/14/2015,1.125,49.91,124.99,14,0.07,10.21,0.079166667,0.125,4.95,96.95833333,2.254166667,2.929166667,0,0,0,1026.4,1026.4,5.3125,7.029166667
01/14/2016,3.5,49.91,124.99,14,0.420833333,24.25541667,0.366666667,0.825,3.545833333,146.125,3.066666667,4.283333333,151.625,3.275,4.595833333,1013.545833,1013.533333,6.208333333,7.9125
01/14/2017,1,49.91,124.99,14,0.075833333,9.717916667,0.1,0.133333333,4.2375,235.7916667,1.679166667,2.495833333,238.0833333,1.870833333,2.691666667,1030.620833,1030.604167,2.85,6.545833333
